ID	# PATHWAYS CONTAINING	AVG. DIFF. EXP. CASES	DEGREE	IS EXCEPTION?
BCL6	0	0	18	false
CPE	0	0	9	false
APOA1	0	0	15	false
MCM4	0	0	24	false
BCL3	20	1,00	20	false
MCM5	0	0	16	false
CEBPZ	0	0	7	false
BCL2	0	0	60	false
MCM6	0	0	27	false
MCM7	0	0	43	false
MCM2	0	0	35	false
MCM3	0	0	24	false
C1orf116	0	0	1	false
BMPR2	0	0	38	false
MOBKL2B	0	0	3	false
COL14A1	0	0	2	false
VPS4A	0	0	3	false
Traf5	0	0	2	false
VPS4B	0	0	3	false
Traf6	0	0	1	false
MTM1	0	0	1	false
KNG1	0	0	10	false
TRO	0	0	2	false
PLTP	0	0	3	false
VPS52	0	0	2	false
XIRP2	0	0	1	false
Traf1	0	0	1	false
Hdgfrp3	0	0	2	false
Traf3	0	0	1	false
Traf2	0	0	1	false
GAL3ST4	0	0	1	false
MCL1	0	0	22	false
C1orf128	0	0	1	false
PRKG2	0	0	1	false
PRKG1	0	0	10	false
CR1	0	0	1	false
C1orf103	0	0	95	false
CR2	0	0	7	false
CPT1A	0	0	1	false
RALGAPA1	0	0	1	false
MTOR	0	0	37	false
TSN	0	0	2	false
ASXL2	0	0	2	false
ASXL1	0	0	1	false
DVL1L1	0	0	1	false
APOC1	0	0	1	false
VPS41	0	0	1	false
TST	0	0	1	false
PPAP2C	0	0	2	false
APOC2	0	0	1	false
VPS45	0	0	2	false
CRH	0	0	4	false
CRK	0	0	48	false
ALDH9A1	0	0	5	false
HDAC5	0	0	46	false
CEBPA	0	0	34	false
HDAC6	0	0	36	false
CEBPB	0	0	41	false
CRP	0	0	5	false
HDAC3	0	0	98	false
HDAC4	0	0	64	false
CEBPD	0	0	6	false
HDAC1	5	0	205	false
MCM8	0	0	5	false
CEBPE	0	0	13	false
C1orf111	0	0	1	false
HDAC2	0	0	121	false
DGCR14	0	0	1	false
CEBPG	0	0	4	false
TCP10L	0	0	2	false
Srf	0	0	1	false
SYNE1	0	0	6	false
CRX	0	0	5	false
TENC1	0	0	1	false
TULP2	0	0	2	false
TTK	0	0	2	false
TTN	0	0	14	false
HDAC9	0	0	27	false
HDAC7	0	0	27	false
MAL31	0	0	1	false
HDAC8	0	0	6	false
SYNE2	0	0	2	false
TTR	0	0	14	false
THBD	0	1,00	2	false
HECTD1	0	0	1	false
HECTD3	0	0	2	false
VPS36	0	0	3	false
CSK	0	0	23	false
VPS35	0	0	4	false
TCEB3B	0	0	11	false
C1orf107	0	0	1	false
TUB	0	0	4	false
SLC35A2	0	0	2	false
DYNC2H1	0	0	2	false
IFRD1	0	0	4	false
IL1R1	7	0	10	false
IL1R2	0	0	1	false
Tmsb4x	0	0	7	false
IFRD2	0	0	2	false
THEG	0	0	2	false
NIF3L1	0	0	33	false
IL23A	0	0	3	false
FAM40A	0	0	20	false
FAM40B	0	0	12	false
PRKRA	0	0	10	false
BCOR	0	0	14	false
OBSL1	0	0	3	false
TECPR2	0	0	1	false
TECPR1	0	0	9	false
MTPN	0	0	5	false
RGPD1	0	0	1	false
Fcho1	0	0	2	false
IL21R	0	0	3	false
AQP5	0	0	1	false
AQP3	0	0	2	false
AQP4	0	0	1	false
RGPD5	0	0	5	false
AQP1	0	0	6	false
Atp6v0a1	0	0	1	false
AQP2	0	0	1	false
RGPD4	0	0	1	false
ARFIP2	0	0	9	false
ARFIP1	0	0	3	false
C12orf45	0	0	2	false
BTRC	0	0	59	false
C12orf44	0	0	32	false
SH2D1A	0	0	7	false
SH2D1B	0	0	2	false
SYNRG	0	0	4	false
GBAS	0	0	30	false
Zbtb8b	0	0	1	false
ZZZ3	0	0	12	false
VNN2	0	0	1	false
IGKV2D-29	0	0	2	false
KIAA0947	0	0	1	false
CFTR	0	0	25	false
CRHR1	0	0	7	false
SLC22A4	0	0	1	false
IL1RN	0	0	2	false
TCERG1	0	0	28	false
SLC22A6	0	0	1	false
HDAC11	0	0	5	false
SLC22A1	0	0	1	false
HDAC10	0	0	10	false
IL23R	0	0	2	false
MPHOSPH10	0	0	2	false
TXK	0	0	1	false
TXN	0	0	13	false
PITPNA	0	0	4	false
CRHR2	0	0	1	false
NFU1	0	0	2	false
SYNPO	0	0	3	false
ARGLU1	0	0	1	false
THI7	0	0	1	false
SLC35E1	0	0	2	false
TYK2	0	0	20	false
MTSS1	0	0	1	false
SCNM1	0	0	2	false
NFX1	0	0	6	false
COPG2	0	0	6	false
C12orf12	0	0	3	false
C12orf11	0	0	1	false
AVPI1	0	0	1	false
DTYMK	0	0	2	false
SDCCAG3	0	0	4	false
MTTP	0	0	1	false
CAB39L	0	0	2	false
C6orf25	0	0	2	false
DGCR6L	0	0	7	false
SEC61B	0	0	9	false
TMED3	0	0	2	false
TMED2	0	0	3	false
TMED1	0	0	1	false
SPRR2C	0	0	1	false
SVIL	0	0	6	false
ZYG11B	0	0	1	false
NFYB	0	0	9	false
GBF1	0	0	3	false
FAM46C	0	0	4	false
NFYC	0	0	26	false
FAM46D	0	0	1	false
FAM46B	0	0	1	false
SUSD2	0	0	2	false
Syp	0	0	1	false
SVIP	0	0	11	false
NR6A1	0	0	1	false
SPCS2	0	0	1	false
GSH2	0	0	1	false
SIPA1	0	0	2	false
NUPL2	0	0	2	false
NUPL1	0	0	1	false
MEGF6	0	0	1	false
C6orf47	0	0	2	false
MKI67	0	0	5	false
BEGAIN	0	0	17	false
SIPA1L3	0	0	1	false
RSF1	0	0	1	false
SIPA1L1	0	0	2	false
Enc1	0	0	1	false
NFYA	0	0	15	false
MTX1	0	0	1	false
CPSF6	0	0	13	false
CPSF7	0	0	7	false
CPSF2	0	0	2	false
CPSF1	0	0	5	false
CPSF4	0	0	1	false
TARBP1	0	0	1	false
TRPC4AP	0	0	9	false
TARBP2	0	0	7	false
EMCN	0	0	2	false
BAMBI	0	0	1	false
NUPR1	0	0	1	false
Katnb1	0	0	1	false
ZCCHC8	0	0	1	false
PRUNE2	0	0	2	false
Nup37	0	0	1	false
EMC4	0	0	1	false
HIST1H2AE	0	0	1	false
HIST1H2AC	0	0	1	false
Cyc1	0	0	1	false
Rtkn	0	0	2	false
HELZ	0	0	3	false
SELE	0	0	8	false
GLTSCR1	0	0	1	false
GLTSCR2	0	0	4	false
MESDC2	0	0	2	false
DIAPH1	0	0	3	false
DIAPH2	0	0	2	false
DIAPH3	0	0	1	false
SELP	0	0	8	false
CENPC1	0	0	5	false
SELL	0	0	10	false
FGFR1	1	0	12	false
SKIV2L	0	0	2	false
UL48	0	0	3	false
FGFR4	0	0	3	false
FGFR3	0	0	25	false
SELS	0	0	11	false
FGFR2	0	0	5	false
SELT	0	0	1	false
ISYNA1	0	0	1	false
PMCH	0	0	1	false
COPB2	0	0	14	false
ROGDI	0	0	2	false
COPB1	0	0	16	false
SPPL2A	0	0	1	false
HELB	0	0	3	false
EME1	0	0	4	false
UBC	19	0	453	false
UL30	0	0	2	false
ZMAT3	0	0	1	false
UBB	0	0	3	false
ZMAT5	0	0	2	false
UBD	0	0	4	false
C15orf63	0	0	1	false
C15orf29	0	0	2	false
C3orf19	0	0	1	false
eIF2A	0	0	1	false
C3orf17	0	0	2	false
MYRIP	0	0	1	false
C3orf15	0	0	3	false
Chd1	0	0	1	false
RBL1	0	0	36	false
RBL2	0	0	24	false
DAP	0	0	1	false
CRYGC	0	0	3	false
THR1	0	0	1	false
DNASE2	0	0	2	false
UCN	0	0	4	false
PMF1	0	0	10	false
NRXN2	0	0	3	false
NRXN1	0	0	6	false
GLP1R	0	0	2	false
NRXN3	0	0	4	false
ALOX12	0	0	4	false
C3orf26	0	0	1	false
EMG1	0	0	2	false
UL52	0	0	2	false
DBT	0	0	2	false
VprBP	0	0	7	false
C15orf41	0	0	1	false
RPS6KC1	0	0	1	false
LONRF2	0	0	1	false
LONRF1	0	0	1	false
Rhebl1	0	0	4	false
DCC	0	0	11	false
DCD	0	0	7	false
C3orf34	0	0	2	false
DCK	0	0	3	false
GSP1	0	0	1	false
DCN	0	0	12	false
TWSG1	0	0	2	false
ZAP70	0	0	32	false
HIST1H2BA	0	0	3	false
GAP43	0	0	2	false
RPS6KB2	0	0	5	false
RPS6KB1	0	0	27	false
DDIT4	0	0	1	false
DDIT3	0	0	20	false
KIAA0907	0	0	1	false
DCX	0	0	1	false
RBMX	0	0	20	false
HIST1H2BC	0	0	7	false
HIST1H2BB	0	0	1	false
HIST1H2BD	0	0	1	false
HIST1H2BO	0	0	1	false
HIST1H2BN	0	0	2	false
THRB	0	0	22	false
HIST1H2BK	0	0	2	false
THRA	0	0	33	false
HIST1H2BJ	0	0	1	false
HIST1H2BM	0	0	1	false
HIST1H2BL	0	0	2	false
Cbl	0	0	1	false
DDO	0	0	1	false
RBM4	0	0	3	false
RPS6KA5	0	0	6	false
RPS6KA4	0	0	4	false
RBM5	0	0	1	false
Igbp1	0	0	2	false
Atp6v0d1	0	0	1	false
DDT	0	0	1	false
Cd4	0	0	1	false
RPS6KA6	0	0	1	false
RPS6KA1	0	0	10	false
RPS6KA3	0	0	6	false
RPS6KA2	0	0	5	false
Tdg	0	0	1	false
SAP30L	0	0	6	false
POC1B	0	0	2	false
BUB3	0	0	8	false
RBM9	0	0	17	false
C15orf23	0	0	1	false
BUB1	0	0	5	false
RBM7	0	0	7	false
LACRT	0	0	4	false
Wsb1	0	0	3	false
MCTS1	0	0	1	false
DEK	0	0	11	false
HPCAL1	0	0	3	false
ZFYVE20	0	0	2	false
GRIN2D	0	0	2	false
SCAMP2	0	0	4	false
EML1	0	0	1	false
HSPE1	0	0	14	false
GAPVD1	0	0	1	false
GRIN2C	0	0	4	false
SCAMP1	0	0	6	false
EML2	0	0	1	false
EML3	0	0	2	false
HPCAL4	0	0	2	false
SCAMP3	0	0	5	false
EML4	0	0	3	false
DES	0	0	7	false
GRIN3A	0	0	2	false
COL1A1	0	0	16	false
ZFYVE16	0	0	1	false
CYP2C9	0	0	1	false
GRIN3B	0	0	2	false
RBP4	0	0	1	false
SERBP1	0	0	4	false
RBP1	0	0	2	false
RBCK1	0	0	15	false
TIM23	0	0	1	false
Rab22a	0	0	1	false
NGEF	0	0	2	false
GRID2IP	0	0	1	false
RSP5	0	0	5	false
STAU1	0	0	1	false
ZFYVE9	0	0	4	false
STAU2	0	0	2	false
C4BPA	0	0	1	false
ARAF	0	0	20	false
STATH	0	0	1	false
C22orf28	0	0	1	false
NXF1	0	0	10	false
MUC1	0	0	18	false
NXF2	0	0	3	false
NXF3	0	0	4	false
MUC2	0	0	1	false
STAT6	0	0	19	false
UBASH3A	0	0	7	false
UBASH3B	0	0	9	false
HES1	0	0	3	false
HES4	0	0	2	false
EXPH5	0	0	2	false
GBP3	0	0	1	false
GBP2	0	0	12	false
HES6	0	0	1	false
MUC7	0	0	3	false
NGFR	0	0	19	false
PMM1	0	0	1	false
EDEM1	0	0	2	false
NGG1	0	0	2	false
ACTL6A	0	0	22	false
EDEM2	0	0	1	false
LRBA	0	0	1	false
ACTL6B	0	0	2	false
VPS37B	0	0	2	false
VPS37C	0	0	4	false
Scn2a1	0	0	1	false
VPS37A	0	0	2	false
AR	0	0	138	false
LATS1	0	0	3	false
HSPG2	0	0	10	false
SETX	0	0	1	false
PRKAR1B	0	0	4	false
PRKAR1A	0	0	22	false
TGIF2LY	0	0	1	false
Eif4a2	0	0	1	false
Ube2l3	0	0	2	false
MDC1	0	0	21	false
C2	0	0	1	false
RBPJ	0	0	11	false
C3	0	1,00	10	false
Ar	0	0	1	false
HSPH1	0	0	12	false
Mycbp2	0	0	3	false
C5	0	0	6	false
GRIN2B	0	0	22	false
C6	0	0	1	false
GRIN2A	0	0	13	false
C7	0	0	3	false
KRTAP3-4P	0	0	1	false
C9	0	0	2	false
Gstm1	0	0	1	false
PRKAR2B	0	0	4	false
PRKAR2A	0	0	22	false
Morf4l1	0	0	3	false
LRDD	0	0	9	false
PTCH2	0	0	1	false
SIRT5	0	0	1	false
SIRT6	0	0	8	false
EMP2	0	0	1	false
PTCH1	0	0	1	false
SIRT7	0	0	7	false
SIRT1	0	0	27	false
CP	0	0	1	false
SIRT2	0	0	15	false
SIRT3	0	0	3	false
CS	0	0	4	false
GPRC5C	0	0	1	false
ECSIT	0	0	4	false
TTLL5	0	0	2	false
UBAP2	0	0	1	false
MDFI	0	0	99	false
ARF4	0	0	2	false
UL9	0	0	1	false
HIST2H2AA4	0	0	1	false
ARF5	0	0	3	false
HIST2H2AA3	0	0	2	false
ARF3	0	0	7	false
Pik3r1	0	0	1	false
ARF1	0	0	25	false
Ash2l	0	0	2	false
FPR2	0	0	1	false
AREG	0	0	1	false
Kcnd2	0	0	1	false
THY1	0	0	2	false
LRSAM1	0	0	17	false
RRAS2	0	0	7	false
SUDS3	0	0	8	false
STAP1	0	0	6	false
STAP2	0	0	1	false
RSU1	0	0	3	false
Ube2g2	0	0	1	false
Ube2g1	0	0	1	false
STAT1	0	0	44	false
ARG1	0	0	2	false
MDH2	0	0	3	false
STAT2	0	0	11	false
STAT3	0	0	60	false
PICK1	0	0	16	false
Chn1	0	0	3	false
STAT4	0	0	4	false
Kcna4	0	0	1	false
Chn2	0	0	1	false
RNASE6	0	0	1	false
F2	0	0	11	false
F3	0	0	3	false
HEXDC	0	0	8	false
HEYL	0	0	3	false
F5	0	0	5	false
SEY1	0	0	1	false
F7	0	0	5	false
F8	0	0	7	false
NGFRAP1	0	0	3	false
F9	0	0	1	false
RILPL2	0	0	2	false
DLD	0	0	1	false
CYP2E1	0	0	2	false
ARF6	0	0	24	false
FH	0	0	1	false
LAD1	0	0	1	false
RNASEL	0	0	1	false
RPLP0	0	0	4	false
HEXA	0	0	2	false
RPLP2	0	0	1	false
QPRT	0	0	2	false
RPLP1	0	0	17	false
UNG	0	0	2	false
TUBA1A	17	1,00	15	false
CCNDBP1	0	0	6	false
ERO1L	0	0	2	false
IKBKB	0	0	31	false
HLA-DMB	0	0	3	false
TUBA1B	0	0	6	false
HEY2	0	0	8	false
HEY1	0	0	1	false
SMCHD1	0	0	1	false
MDH1	0	0	2	false
GC	0	0	6	false
DMD	0	0	10	false
IKBKG	2	0	159	false
APPL1	0	0	10	false
HLA-DMA	0	0	1	false
IKBKE	20	1,00	27	false
APPL2	0	0	3	false
BRPF1	0	0	5	false
BRPF3	0	0	1	false
Ckm	0	0	1	false
PPP1R16A	0	0	12	false
MUL1	0	0	10	false
RBX1	0	0	45	false
TUBA4A	0	0	8	false
TFCP2	0	0	6	false
Mtch2	0	0	1	false
vpr	0	0	1	false
ZC3HC1	0	0	4	false
TUBGCP4	0	0	16	false
RIMBP2	0	0	1	false
TARDBP	0	0	9	false
MAD2L1	0	0	20	false
NSMAF	0	0	7	false
MAD2L2	0	0	9	false
HDDC3	0	0	1	false
CCNT2	0	0	5	false
Grb14	0	0	1	false
CCNT1	0	0	26	false
UBE2D3	0	0	86	false
PPP1R15A	0	0	13	false
UBE2D4	0	0	76	false
HP	0	0	1	false
UBE2D1	0	0	91	false
Grb10	0	0	1	false
UBE2D2	0	0	102	false
HR	0	0	9	false
TUBA3C	0	0	3	false
RNFT1	0	0	1	false
BCL2L13	0	0	1	false
BCL2L14	0	0	1	false
HPGDS	0	0	1	false
BCL2L11	0	0	10	false
BCL2L10	0	0	2	false
PITX1	0	0	7	false
NPTX1	0	0	1	false
PMPCB	0	0	2	false
PMPCA	0	0	1	false
NPTX2	0	0	2	false
PITX3	0	0	2	false
HLA-DOB	0	0	2	false
PITX2	0	0	5	false
Pias1	0	0	2	false
PMS2	0	0	40	false
Pias2	0	0	3	false
PMS1	0	0	45	false
Supt5h	0	0	11	false
IK	0	0	6	false
TIA1	0	0	1	false
TNFRSF10D	0	0	6	false
TNFRSF10C	0	0	4	false
TNFRSF10B	0	0	17	false
TNFRSF10A	0	0	8	false
MYD88	10	0	18	false
CDC42EP5	0	0	4	false
CDC42EP4	0	0	3	false
CDC42EP3	0	0	6	false
IL1RAPL1	0	0	1	false
MDM4	0	0	18	false
CDC42EP2	16	1,00	5	false
CDC42EP1	0	0	6	false
MDM2	1	0	71	false
PFKFB3	0	0	1	false
PFKFB2	0	0	2	false
ARL6	0	0	6	false
FAM13C	0	0	1	false
TUBGCP2	0	0	2	false
Cnp	0	0	1	false
TUBGCP3	0	0	4	false
DPT	0	0	1	false
FAM13B	0	0	3	false
ARL2	0	0	8	false
ARL3	0	0	10	false
ARL1	0	0	6	false
Melk	0	0	1	false
US2	0	0	1	false
NIPBL	0	0	1	false
US3	0	0	1	false
CPAMD8	0	0	2	false
EMX1	0	0	7	false
EMX2	0	0	3	false
PPP1R12A	0	0	3	false
DR1	0	0	5	false
PPP1R12B	0	0	4	false
SH2D3A	0	0	4	false
GFPT1	0	0	2	false
SH2D3C	0	0	4	false
BDNF	0	0	1	false
RAD23B	0	0	6	false
RAD23A	0	0	14	false
MUP1	0	0	1	false
BAIAP3	0	0	1	false
BAIAP2	0	0	13	false
Bcas1	0	0	1	false
LINGO1	0	0	3	false
Bcas2	0	0	1	false
PIK3CB	0	0	4	false
PIK3CA	0	0	21	false
FGFR1OP	0	0	2	false
HLA-DRA	0	0	4	false
Bicd2	0	0	1	false
PIK3C3	0	0	9	false
PPP1R12C	0	0	3	false
SHOX2	0	0	2	false
CNTNAP4	0	0	2	false
CNTNAP3	0	0	1	false
CNTNAP2	0	0	3	false
CNTNAP1	0	0	6	false
FBLIM1	0	0	3	false
SH2D2A	0	0	1	false
COX4I2	0	0	1	false
MGC21881	0	0	1	false
RAP1GAP	0	0	6	false
KAP104	0	0	3	false
PMVK	0	0	8	false
DYNC2LI1	0	0	1	false
UTY	0	0	3	false
COX4I1	0	0	2	false
MDN1	0	0	2	false
PPP1R14A	0	0	1	false
DSP	0	0	15	false
PPP1R14C	0	0	1	false
DST	0	0	8	false
VPS33B	0	0	1	false
TIE1	0	0	2	false
ARNT	0	0	20	false
VPS33A	0	0	4	false
ARO1	0	0	1	false
Tsn	0	0	1	false
SPG20	0	0	1	false
ADCYAP1	0	0	2	false
P2rx7	0	0	10	false
Sgce	0	0	2	false
DTL	0	0	6	false
Chuk	0	0	1	false
C1orf216	0	0	5	false
SPG21	0	0	11	false
EPHB6	0	0	2	false
NXT1	0	0	3	false
PPP1R13B	0	0	2	false
SH2D4A	0	0	6	false
NXT2	0	0	1	false
Lsp1	0	0	1	false
TID3	0	0	1	false
FURIN	0	0	4	false
Ube2r2	0	0	1	false
At5g46630	0	0	1	false
PIK3CD	0	0	5	false
HSD17B14	0	0	3	false
LRMP	0	1,00	2	false
HSD17B12	0	0	1	false
HSD17B10	0	0	1	false
Camk2g	0	0	3	false
PIK3CG	0	0	14	false
CECR2	0	0	1	false
Camk2d	0	0	1	false
Camk2a	0	0	1	false
PPP1R13L	0	0	3	false
SLITRK3	0	0	1	false
CECR6	0	0	1	false
PTPRZ1	17	1,00	8	false
Camk2b	0	0	1	false
DHX57	0	0	2	false
DHX58	0	0	1	false
PCBD2	0	0	29	false
EPHB1	0	0	6	false
Rnf14	0	0	3	false
EPHB3	0	0	6	false
CNNM3	0	0	6	false
PCBD1	0	0	44	false
EPHB2	0	0	15	false
CNNM4	0	0	1	false
EPHA5	0	0	1	false
EPHA8	0	0	2	false
EPHA7	0	0	4	false
DUT	0	0	2	false
DHX40	0	0	1	false
GCAT	0	0	1	false
UBE2L1	0	0	1	false
Smarce1	0	0	3	false
PC	0	0	2	false
LAP3	0	0	2	false
PEX11E	0	0	2	false
ULK2	0	0	6	false
ULK1	0	0	13	false
PEX11G	0	0	4	false
EPHA2	0	0	7	false
EPHA1	0	0	1	false
EPHA4	20	1,00	7	false
EPHA3	1	0	11	false
Wbp1	0	0	1	false
LRP2	0	0	32	false
LRP1	17	0	36	false
Wbp2	0	0	1	false
PEX11A	0	0	3	false
PEX11B	0	0	4	false
SWE1	0	0	1	false
TIFA	0	0	9	false
LRP6	0	0	5	false
LRP5	0	0	3	false
MST1R	0	0	8	false
UBE2L6	0	0	26	false
LRP8	0	0	16	false
UBE2L3	0	0	32	false
ARR3	0	0	14	false
BAIAP2L1	0	0	2	false
DHX30	0	0	2	false
UXT	0	0	7	false
RAB11FIP1	0	0	5	false
RAB11FIP2	0	0	11	false
DHX33	0	0	1	false
DHX34	0	0	1	false
Smarcd1	0	0	1	false
DHX36	0	0	7	false
DHX37	0	0	1	false
DHX38	0	0	3	false
Tax1bp3	0	0	1	false
MUSK	0	0	3	false
RAB11FIP3	0	0	4	false
CCNL2	0	0	3	false
ARVCF	0	0	2	false
N4BP3	0	0	3	false
RAB11FIP4	0	0	4	false
CCNL1	0	0	1	false
N4BP2	0	0	7	false
RAB11FIP5	0	0	5	false
N4BP1	0	0	2	false
WWTR1	0	0	6	false
SLC34A3	0	0	1	false
PIK3R1	0	0	78	false
BANK1	0	0	2	false
DHX29	0	0	2	false
PAXIP1	0	0	6	false
Gng11	0	0	1	false
TXNDC11	0	0	1	false
GCC1	0	0	9	false
PCBP1	0	0	4	false
PTTG1IP	0	0	1	false
GCC2	0	0	2	false
OSGEP	0	0	4	false
UBE2J1	0	0	10	false
TXNDC17	0	0	5	false
UBE2J2	0	0	4	false
CEP170L	0	0	10	false
MRPL4	0	0	2	false
TCL1B	0	0	2	false
TCL1A	0	0	5	false
PCBP4	0	0	1	false
PCBP2	0	0	8	false
MICAL1	0	0	7	false
DHX15	0	0	5	false
PCBP3	0	0	2	false
MIER1	0	0	2	false
RCC1	0	0	8	false
RCC2	0	0	2	false
ZBED1	0	0	12	false
ARSE	0	0	2	false
NCOA2	0	0	31	false
NCOA3	0	0	37	false
Rnf138	0	0	3	false
WARS	0	0	3	false
NCOA1	0	0	47	false
NCOA6	1	0	55	false
NCOA7	0	0	2	false
TNFRSF12A	0	0	2	false
SSSCA1	0	0	18	false
NCOA4	0	0	7	false
Rnf130	0	0	1	false
UBE2G2	0	0	17	false
CRIPT	0	0	3	false
KLK10	0	0	1	false
UBE2G1	0	0	4	false
MRPS7	0	0	1	false
MRPS6	0	0	2	false
ENAH	0	0	8	false
MRPS5	0	0	1	false
KLK13	0	0	2	false
LAT2	0	0	3	false
TF	0	0	9	false
TG	0	0	2	false
MRPS9	0	0	2	false
TH	0	0	2	false
P4ha2	0	0	1	false
ARTN	0	0	1	false
VSNL1	0	0	3	false
CCNG2	0	0	3	false
CCNG1	0	0	5	false
ANXA2P2	0	0	2	false
G2E3	0	0	1	false
CRELD1	0	0	9	false
SFI1	0	0	5	false
WAR1	0	0	1	false
PCSK1	0	0	2	false
TNFRSF11A	0	0	8	false
CETN1	0	0	1	false
CETN2	0	0	4	false
CETN3	0	0	5	false
Rnf128	0	0	1	false
IKBKAP	0	0	23	false
AATK	0	0	1	false
IGHMBP2	0	0	1	false
SUPT4H1	0	0	2	false
NEDD9	20	1,00	26	false
RTF1	0	0	4	false
NEDD8	0	0	34	false
TNFRSF11B	0	0	2	false
CLYBL	0	0	3	false
PCSK5	0	0	1	false
AATF	0	0	16	false
SOCS3	20	1,00	19	false
GNGT2	0	0	4	false
PRIC285	0	0	1	false
GNGT1	0	0	3	false
SOCS1	0	0	27	false
SOCS2	0	0	6	false
LARS	0	0	5	false
SCAND1	0	0	9	false
SOCS7	0	0	1	false
SOCS5	0	0	1	false
BCAP31	0	0	9	false
GCH1	0	0	2	false
GCGR	0	0	1	false
UBE2E2	0	0	31	false
UBE2E3	0	0	40	false
UBE2E1	0	0	58	false
Fkbp4	0	0	2	false
Tjp1	0	0	2	false
Map2k3	0	0	6	false
NEDD1	0	0	1	false
Map2k1	0	0	2	false
CCNE2	0	0	3	false
CCNE1	0	0	26	false
NEDD4	0	0	44	false
LPPR3	0	0	1	false
LPPR4	0	0	1	false
NPDC1	0	0	11	false
TNFRSF13C	0	0	1	false
TNFRSF13B	0	0	7	false
NUBP1	0	0	1	false
Rnf141	0	0	1	false
WASL	0	0	13	false
CRIP1	0	0	3	false
WG	0	0	1	false
ALS2CL	0	0	1	false
SAMM50	0	0	1	false
STBD1	0	0	3	false
HYAL2	0	0	1	false
ENC1	0	0	4	false
Klhl1	0	0	2	false
BCAP29	0	0	1	false
PDGFRB	0	0	30	false
PDGFRA	0	0	16	false
KLHL22	0	0	3	false
KLHL23	0	0	1	false
KLHL24	0	0	2	false
HUWE1	0	0	11	false
LAX1	0	0	2	false
KLHL20	0	0	10	false
XK	0	0	2	false
DKC1	0	0	5	false
FAM173A	0	0	9	false
BCCIP	0	0	9	false
RRBP1	0	0	1	false
TAF1L	0	0	2	false
NDRG1	0	0	3	false
Rgs19	0	0	1	false
C9orf100	0	0	2	false
CCND3	0	0	20	false
CCND2	0	0	11	false
TAF1C	0	0	8	false
CCND1	0	0	32	false
TAF1D	0	0	22	false
C11orf1	0	0	1	false
TAF1A	0	0	11	false
TAF1B	0	0	12	false
BANF1	0	0	48	false
GCKR	0	0	1	false
Exoc4	0	0	1	false
CYBA	0	0	4	false
DARS2	0	0	2	false
Exoc3	0	0	1	false
FAM175A	0	0	4	false
CCNA2	0	0	25	false
Dlg1	0	0	3	false
CCNA1	0	0	30	false
Dlg2	0	0	2	false
Dlg4	0	0	6	false
APPBP2	0	0	19	false
PROCR	0	0	2	false
BRP44	0	0	1	false
FAM175B	0	0	5	false
UBE2R2	0	0	6	false
TAF4B	0	0	1	false
STT3A	0	0	1	false
GCM1	0	0	11	false
VCL	0	0	18	false
RTKN	0	0	1	false
VCP	0	0	43	false
KLHL15	0	0	2	false
KLHL18	0	0	2	false
LGALS3BP	0	0	3	false
HMP19	0	0	1	false
KLHL12	0	0	16	false
KLHL13	0	0	12	false
GATAD1	0	0	1	false
CCNB3	0	0	1	false
CCNB2	0	0	3	false
CCNB1	0	0	24	false
EBP	0	0	1	false
Ubc	0	0	3	false
Ubb	0	0	3	false
Ubd	0	0	1	false
Ube2e3	0	0	2	false
SH3GL1	0	0	4	false
CYC1	0	0	2	false
SH3GL3	0	0	25	false
SH3GL2	0	0	20	false
VDR	0	0	34	false
GCN5	0	0	1	false
ECD	0	0	2	false
SWR1	0	0	1	false
Mybl2	0	0	3	false
ACVR2B	0	0	12	false
GULP1	17	1,00	1	false
ACVR2A	0	0	10	false
RCN2	0	0	2	false
RCN3	0	0	4	false
SFPQ	0	0	18	false
RCN1	0	0	1	false
SGK223	0	0	2	false
CYCS	0	0	11	false
QRICH2	0	0	6	false
Ucn	0	0	1	false
RTN3	0	0	9	false
EDA	0	0	1	false
YWHAG	0	0	101	false
RTN4	0	0	21	false
Nid1	0	0	3	false
RTN1	0	0	6	false
YWHAE	0	0	62	false
RTN2	0	0	1	false
YWHAB	0	0	70	false
TGFBRAP1	0	0	5	false
CHD8	0	0	13	false
PIK3R5	0	0	1	false
CHD7	0	0	1	false
PIK3R4	0	0	5	false
CHD6	0	0	4	false
PIK3R3	0	0	6	false
CHD4	0	0	22	false
PIK3R2	0	0	16	false
CHD3	1	0	66	false
CHD1	0	0	10	false
GTO1	0	0	1	false
FAM176A	0	0	2	false
YHB1	0	0	1	false
UBE2Q2	0	0	2	false
YWHAQ	0	0	85	false
UBE2Q1	0	0	3	false
YWHAH	0	0	33	false
EED	0	0	23	false
TAF15	0	0	12	false
TAF13	0	0	16	false
Lmx1a	0	0	1	false
TAF11	0	0	11	false
TAF12	0	0	8	false
TAF10	0	0	49	false
Rgs12	0	0	1	false
GLRX2	0	0	1	false
GLRX3	0	0	10	false
YWHAZ	0	0	111	false
PNKD	0	0	1	false
TBC1D4	0	0	1	false
TBC1D5	0	0	2	false
TBC1D7	0	0	4	false
ACIN1	0	0	5	false
Polk	0	0	1	false
Polh	0	0	1	false
Poli	0	0	2	false
YGR201C	0	0	1	false
MEA1	0	0	1	false
H2afx	0	0	3	false
TNKS2	0	0	6	false
MOBKL3	0	0	51	false
ACVR1B	0	0	15	false
EFS	0	0	8	false
